cohort_id,covariate_id,mean,sd,database_id
23,762752212,0.0068,0.0826,CMSDESynPUF1k
23,4131595212,-0.0057,NA,CMSDESynPUF1k
23,46270500212,-0.0057,NA,CMSDESynPUF1k
23,4054511212,-0.0057,NA,CMSDESynPUF1k
23,28083212,-0.0057,NA,CMSDESynPUF1k
23,77953212,-0.0057,NA,CMSDESynPUF1k
23,201069212,-0.0057,NA,CMSDESynPUF1k
23,374060212,0.0136,0.1168,CMSDESynPUF1k
23,4276360212,0.0318,0.1785,CMSDESynPUF1k
23,442775212,-0.0057,NA,CMSDESynPUF1k
23,75036212,-0.0057,NA,CMSDESynPUF1k
22,4329041212,0.4615,0.6923,CMSDESynPUF1k
22,4115106212,-0.1923,NA,CMSDESynPUF1k
23,4329847212,0.0205,0.1431,CMSDESynPUF1k
22,4239975212,0.8846,0.9585,CMSDESynPUF1k
22,439411212,-0.1923,NA,CMSDESynPUF1k
23,4117111212,-0.0057,NA,CMSDESynPUF1k
23,4140448212,0.0125,0.1119,CMSDESynPUF1k
23,4153740212,-0.0057,NA,CMSDESynPUF1k
23,4113085212,0.008,0.0892,CMSDESynPUF1k
23,433577212,-0.0057,NA,CMSDESynPUF1k
23,321822212,0.0136,0.1168,CMSDESynPUF1k
23,4034959212,0.0159,0.1262,CMSDESynPUF1k
23,4143042212,-0.0057,NA,CMSDESynPUF1k
23,201916212,-0.0057,NA,CMSDESynPUF1k
23,135032212,-0.0057,NA,CMSDESynPUF1k
23,4021670212,0.0136,0.1168,CMSDESynPUF1k
23,132584212,-0.0057,NA,CMSDESynPUF1k
23,195864212,-0.0057,NA,CMSDESynPUF1k
23,197028212,0.008,0.0892,CMSDESynPUF1k
23,4105474212,-0.0057,NA,CMSDESynPUF1k
23,4032438212,0.008,0.0892,CMSDESynPUF1k
23,4032437212,-0.0057,NA,CMSDESynPUF1k
23,195926212,-0.0057,NA,CMSDESynPUF1k
23,376707212,-0.0057,NA,CMSDESynPUF1k
23,4195780212,-0.0057,NA,CMSDESynPUF1k
23,4017379212,-0.0057,NA,CMSDESynPUF1k
23,4318691212,0.0091,0.0954,CMSDESynPUF1k
23,4151842212,-0.0057,NA,CMSDESynPUF1k
23,4102928212,0.0216,0.147,CMSDESynPUF1k
23,72712212,-0.0057,NA,CMSDESynPUF1k
23,74138212,-0.0057,NA,CMSDESynPUF1k
23,75621212,-0.0057,NA,CMSDESynPUF1k
23,4184090212,-0.0057,NA,CMSDESynPUF1k
23,4048213212,-0.0057,NA,CMSDESynPUF1k
23,314368212,-0.0057,NA,CMSDESynPUF1k
23,40277917212,-0.0057,NA,CMSDESynPUF1k
23,45771096212,-0.0057,NA,CMSDESynPUF1k
23,436676212,-0.0057,NA,CMSDESynPUF1k
23,43021849212,0.0068,0.0826,CMSDESynPUF1k
23,36717187212,-0.0057,NA,CMSDESynPUF1k
23,4023319212,-0.0057,NA,CMSDESynPUF1k
23,193020212,-0.0057,NA,CMSDESynPUF1k
23,317002212,0.017,0.1306,CMSDESynPUF1k
23,441417212,0.0068,0.0826,CMSDESynPUF1k
23,375256212,-0.0057,NA,CMSDESynPUF1k
23,438418212,-0.0057,NA,CMSDESynPUF1k
23,194382212,-0.0057,NA,CMSDESynPUF1k
23,195834212,0.0068,0.0826,CMSDESynPUF1k
23,375801212,-0.0057,NA,CMSDESynPUF1k
23,375791212,0.0091,0.0954,CMSDESynPUF1k
23,74194212,0.008,0.0892,CMSDESynPUF1k
23,4239682212,-0.0057,NA,CMSDESynPUF1k
23,4013596212,-0.0057,NA,CMSDESynPUF1k
23,4190642212,0.0091,0.0954,CMSDESynPUF1k
23,441523212,0.0102,0.1012,CMSDESynPUF1k
23,4088290212,-0.0057,NA,CMSDESynPUF1k
23,4120275212,-0.0057,NA,CMSDESynPUF1k
23,135615212,-0.0057,NA,CMSDESynPUF1k
23,4059173212,-0.0057,NA,CMSDESynPUF1k
23,75095212,-0.0057,NA,CMSDESynPUF1k
23,4313767212,-0.0057,NA,CMSDESynPUF1k
23,4277921212,-0.0057,NA,CMSDESynPUF1k
23,315531212,-0.0057,NA,CMSDESynPUF1k
23,4263898212,-0.0057,NA,CMSDESynPUF1k
23,4180780212,-0.0057,NA,CMSDESynPUF1k
23,435463212,-0.0057,NA,CMSDESynPUF1k
23,4295261212,0.0068,0.0826,CMSDESynPUF1k
23,75347212,-0.0057,NA,CMSDESynPUF1k
23,432598212,-0.0057,NA,CMSDESynPUF1k
23,439928212,-0.0057,NA,CMSDESynPUF1k
23,4214191212,-0.0057,NA,CMSDESynPUF1k
23,22281212,-0.0057,NA,CMSDESynPUF1k
23,26942212,-0.0057,NA,CMSDESynPUF1k
22,4027663212,-0.1923,NA,CMSDESynPUF1k
22,4318404212,0.2692,0.5288,CMSDESynPUF1k
22,436073212,-0.1923,NA,CMSDESynPUF1k
22,4209423212,-0.1923,NA,CMSDESynPUF1k
23,4334725212,-0.0057,NA,CMSDESynPUF1k
23,4243161212,-0.0057,NA,CMSDESynPUF1k
23,133729212,0.017,0.1306,CMSDESynPUF1k
23,75617212,0.0125,0.1119,CMSDESynPUF1k
23,440392212,-0.0057,NA,CMSDESynPUF1k
23,374653212,-0.0057,NA,CMSDESynPUF1k
23,4116808212,-0.0057,NA,CMSDESynPUF1k
23,4054605212,-0.0057,NA,CMSDESynPUF1k
23,4193176212,-0.0057,NA,CMSDESynPUF1k
23,141663212,-0.0057,NA,CMSDESynPUF1k
23,4097380212,-0.0057,NA,CMSDESynPUF1k
23,4126903212,-0.0057,NA,CMSDESynPUF1k
23,255302212,-0.0057,NA,CMSDESynPUF1k
23,436677212,-0.0057,NA,CMSDESynPUF1k
23,200765212,-0.0057,NA,CMSDESynPUF1k
23,73090212,-0.0057,NA,CMSDESynPUF1k
23,78619212,-0.0057,NA,CMSDESynPUF1k
23,81670212,-0.0057,NA,CMSDESynPUF1k
23,197684212,0.0068,0.0826,CMSDESynPUF1k
23,4257762212,-0.0057,NA,CMSDESynPUF1k
23,4086195212,-0.0057,NA,CMSDESynPUF1k
23,141411212,-0.0057,NA,CMSDESynPUF1k
23,4273378212,-0.0057,NA,CMSDESynPUF1k
23,45763750212,-0.0057,NA,CMSDESynPUF1k
23,4141640212,0.0068,0.0826,CMSDESynPUF1k
23,4030364212,0.008,0.0892,CMSDESynPUF1k
23,4266662212,-0.0057,NA,CMSDESynPUF1k
23,192357212,0.0068,0.0826,CMSDESynPUF1k
23,4124650212,0.008,0.0892,CMSDESynPUF1k
23,73819212,-0.0057,NA,CMSDESynPUF1k
23,40547222212,-0.0057,NA,CMSDESynPUF1k
23,4102128212,-0.0057,NA,CMSDESynPUF1k
23,135611212,-0.0057,NA,CMSDESynPUF1k
23,4181485212,0.0068,0.0826,CMSDESynPUF1k
23,4029490212,-0.0057,NA,CMSDESynPUF1k
23,4181680212,0.0102,0.1012,CMSDESynPUF1k
22,4170770212,-0.1923,NA,CMSDESynPUF1k
22,4283893212,-0.1923,NA,CMSDESynPUF1k
22,192359212,0.4231,0.6628,CMSDESynPUF1k
22,443784212,0.5385,0.7478,CMSDESynPUF1k
23,4102183212,0.0125,0.1119,CMSDESynPUF1k
23,4006316212,-0.0057,NA,CMSDESynPUF1k
23,77081212,-0.0057,NA,CMSDESynPUF1k
23,254443212,-0.0057,NA,CMSDESynPUF1k
23,438341212,-0.0057,NA,CMSDESynPUF1k
23,443239212,0.0136,0.1168,CMSDESynPUF1k
23,4173027212,0.0102,0.1012,CMSDESynPUF1k
23,4051140212,-0.0057,NA,CMSDESynPUF1k
23,40480602212,0.0091,0.0954,CMSDESynPUF1k
23,40480603212,0.0125,0.1119,CMSDESynPUF1k
23,44782447212,-0.0057,NA,CMSDESynPUF1k
23,45772779212,-0.0057,NA,CMSDESynPUF1k
23,4034825212,-0.0057,NA,CMSDESynPUF1k
23,439846212,0.0102,0.1012,CMSDESynPUF1k
23,4189343212,0.0068,0.0826,CMSDESynPUF1k
23,4089656212,-0.0057,NA,CMSDESynPUF1k
22,4178431212,-0.1923,NA,CMSDESynPUF1k
22,4024561212,-0.1923,NA,CMSDESynPUF1k
23,200215212,-0.0057,NA,CMSDESynPUF1k
22,312648212,0.1923,0.4469,CMSDESynPUF1k
23,318522212,-0.0057,NA,CMSDESynPUF1k
22,4176969212,-0.1923,NA,CMSDESynPUF1k
23,434701212,-0.0057,NA,CMSDESynPUF1k
23,261600212,-0.0057,NA,CMSDESynPUF1k
23,4304008212,0.0068,0.0826,CMSDESynPUF1k
23,192667212,0.0068,0.0826,CMSDESynPUF1k
23,4136840212,-0.0057,NA,CMSDESynPUF1k
23,4021770212,0.0068,0.0826,CMSDESynPUF1k
23,45757698212,-0.0057,NA,CMSDESynPUF1k
23,433330212,-0.0057,NA,CMSDESynPUF1k
23,4313440212,-0.0057,NA,CMSDESynPUF1k
23,434928212,-0.0057,NA,CMSDESynPUF1k
23,440814212,-0.0057,NA,CMSDESynPUF1k
23,4028057212,-0.0057,NA,CMSDESynPUF1k
23,46273489212,-0.0057,NA,CMSDESynPUF1k
23,76784212,-0.0057,NA,CMSDESynPUF1k
23,42709845212,-0.0057,NA,CMSDESynPUF1k
23,4030220212,-0.0057,NA,CMSDESynPUF1k
23,74464212,-0.0057,NA,CMSDESynPUF1k
23,136203212,-0.0057,NA,CMSDESynPUF1k
23,4041991212,-0.0057,NA,CMSDESynPUF1k
22,4119786212,-0.1923,NA,CMSDESynPUF1k
22,261881212,-0.1923,NA,CMSDESynPUF1k
22,46272059212,-0.1923,NA,CMSDESynPUF1k
23,37016649212,-0.0057,NA,CMSDESynPUF1k
23,4147144212,-0.0057,NA,CMSDESynPUF1k
23,440905212,-0.0057,NA,CMSDESynPUF1k
23,443253212,-0.0057,NA,CMSDESynPUF1k
23,4152470212,-0.0057,NA,CMSDESynPUF1k
23,441264212,-0.0057,NA,CMSDESynPUF1k
23,4100520212,-0.0057,NA,CMSDESynPUF1k
23,4134121212,-0.0057,NA,CMSDESynPUF1k
23,4043673212,-0.0057,NA,CMSDESynPUF1k
23,194680212,-0.0057,NA,CMSDESynPUF1k
23,439312212,-0.0057,NA,CMSDESynPUF1k
23,137351212,-0.0057,NA,CMSDESynPUF1k
23,140259212,-0.0057,NA,CMSDESynPUF1k
23,138896212,-0.0057,NA,CMSDESynPUF1k
23,381035212,-0.0057,NA,CMSDESynPUF1k
23,4312114212,-0.0057,NA,CMSDESynPUF1k
23,314381212,-0.0057,NA,CMSDESynPUF1k
23,4265729212,0.0068,0.0826,CMSDESynPUF1k
23,4287544212,-0.0057,NA,CMSDESynPUF1k
23,4208388212,-0.0057,NA,CMSDESynPUF1k
23,441818212,-0.0057,NA,CMSDESynPUF1k
23,4024361212,-0.0057,NA,CMSDESynPUF1k
23,4013676212,-0.0057,NA,CMSDESynPUF1k
23,436081212,-0.0057,NA,CMSDESynPUF1k
23,4007453212,-0.0057,NA,CMSDESynPUF1k
23,4165112212,0.0068,0.0826,CMSDESynPUF1k
23,376115212,-0.0057,NA,CMSDESynPUF1k
23,4318716212,-0.0057,NA,CMSDESynPUF1k
23,434592212,-0.0057,NA,CMSDESynPUF1k
23,432574212,-0.0057,NA,CMSDESynPUF1k
23,4132091212,-0.0057,NA,CMSDESynPUF1k
23,4057588212,0.0148,0.1216,CMSDESynPUF1k
23,436389212,-0.0057,NA,CMSDESynPUF1k
23,4173811212,-0.0057,NA,CMSDESynPUF1k
23,4134120212,-0.0057,NA,CMSDESynPUF1k
23,444022212,-0.0057,NA,CMSDESynPUF1k
23,136057212,-0.0057,NA,CMSDESynPUF1k
22,4012113212,-0.1923,NA,CMSDESynPUF1k
22,4264281212,-0.1923,NA,CMSDESynPUF1k
22,442560212,-0.1923,NA,CMSDESynPUF1k
22,434500212,-0.1923,NA,CMSDESynPUF1k
22,138255212,0.2308,0.4895,CMSDESynPUF1k
23,4130517212,-0.0057,NA,CMSDESynPUF1k
23,764858212,-0.0057,NA,CMSDESynPUF1k
23,4130996212,-0.0057,NA,CMSDESynPUF1k
23,80242212,-0.0057,NA,CMSDESynPUF1k
22,4242411212,0.2308,0.4895,CMSDESynPUF1k
22,199866212,-0.1923,NA,CMSDESynPUF1k
22,43530623212,-0.1923,NA,CMSDESynPUF1k
22,432867212,0.4231,0.6628,CMSDESynPUF1k
22,4110192212,-0.1923,NA,CMSDESynPUF1k
22,437312212,-0.1923,NA,CMSDESynPUF1k
22,442310212,-0.1923,NA,CMSDESynPUF1k
23,195559212,-0.0057,NA,CMSDESynPUF1k
23,197230212,-0.0057,NA,CMSDESynPUF1k
23,381302212,-0.0057,NA,CMSDESynPUF1k
22,4273101212,-0.1923,NA,CMSDESynPUF1k
22,40488439212,-0.1923,NA,CMSDESynPUF1k
22,4028970212,-0.1923,NA,CMSDESynPUF1k
22,256451212,-0.1923,NA,CMSDESynPUF1k
22,435515212,-0.1923,NA,CMSDESynPUF1k
22,4154088212,-0.1923,NA,CMSDESynPUF1k
22,381591212,-0.1923,NA,CMSDESynPUF1k
23,192292212,-0.0057,NA,CMSDESynPUF1k
23,132736212,-0.0057,NA,CMSDESynPUF1k
23,4207688212,-0.0057,NA,CMSDESynPUF1k
23,199718212,-0.0057,NA,CMSDESynPUF1k
23,37109915212,-0.0057,NA,CMSDESynPUF1k
23,4108805212,-0.0057,NA,CMSDESynPUF1k
23,443677212,-0.0057,NA,CMSDESynPUF1k
23,4168183212,-0.0057,NA,CMSDESynPUF1k
23,73553212,0.2795,0.529,CMSDESynPUF1k
23,76565212,-0.0057,NA,CMSDESynPUF1k
23,37110322212,0.05,0.2237,CMSDESynPUF1k
23,198124212,0.1864,0.4319,CMSDESynPUF1k
23,4306292212,0.2955,0.5439,CMSDESynPUF1k
23,321588212,0.3352,0.5793,CMSDESynPUF1k
23,4027255212,0.1443,0.3801,CMSDESynPUF1k
23,4307596212,-0.0057,NA,CMSDESynPUF1k
23,4289933212,0.0148,0.1216,CMSDESynPUF1k
23,4339468212,0.1205,0.3473,CMSDESynPUF1k
23,80665212,0.042,0.2052,CMSDESynPUF1k
23,4114222212,0.0159,0.1262,CMSDESynPUF1k
23,443258212,0.0455,0.2133,CMSDESynPUF1k
23,4266786212,0.0261,0.1618,CMSDESynPUF1k
23,40483107212,0.0091,0.0954,CMSDESynPUF1k
23,4181062212,0.0295,0.172,CMSDESynPUF1k
23,80816212,0.0443,0.2106,CMSDESynPUF1k
23,443769212,0.033,0.1816,CMSDESynPUF1k
23,4082445212,0.25,0.5003,CMSDESynPUF1k
23,4342885212,0.0182,0.1349,CMSDESynPUF1k
23,4287399212,0.0375,0.1938,CMSDESynPUF1k
23,4182562212,0.1602,0.4005,CMSDESynPUF1k
23,195083212,0.0841,0.2901,CMSDESynPUF1k
23,4291005212,0.0136,0.1168,CMSDESynPUF1k
23,194990212,0.0148,0.1216,CMSDESynPUF1k
23,197494212,0.0102,0.1012,CMSDESynPUF1k
23,4341650212,0.0136,0.1168,CMSDESynPUF1k
23,4025202212,0.0375,0.1938,CMSDESynPUF1k
23,40479625212,0.0307,0.1753,CMSDESynPUF1k
23,316437212,-0.0057,NA,CMSDESynPUF1k
23,444409212,0.0068,0.0826,CMSDESynPUF1k
23,433595212,0.0432,0.2079,CMSDESynPUF1k
23,4179922212,0.1545,0.3933,CMSDESynPUF1k
23,4219481212,-0.0057,NA,CMSDESynPUF1k
23,72993212,0.0227,0.1508,CMSDESynPUF1k
23,4117779212,0.0955,0.3091,CMSDESynPUF1k
23,4077081212,0.0318,0.1785,CMSDESynPUF1k
23,4042074212,0.1034,0.3218,CMSDESynPUF1k
23,433968212,0.0148,0.1216,CMSDESynPUF1k
23,4170143212,0.0568,0.2385,CMSDESynPUF1k
23,4332151212,0.0227,0.1508,CMSDESynPUF1k
23,4116964212,0.0261,0.1618,CMSDESynPUF1k
23,133169212,-0.0057,NA,CMSDESynPUF1k
23,40491001212,0.0375,0.1938,CMSDESynPUF1k
23,4115106212,0.0875,0.296,CMSDESynPUF1k
23,4112603212,0.0136,0.1168,CMSDESynPUF1k
23,26638212,-0.0057,NA,CMSDESynPUF1k
23,31967212,0.0727,0.2698,CMSDESynPUF1k
23,201093212,0.0205,0.1431,CMSDESynPUF1k
23,197675212,-0.0057,NA,CMSDESynPUF1k
23,4006975212,0.0125,0.1119,CMSDESynPUF1k
23,4095643212,0.0125,0.1119,CMSDESynPUF1k
23,372309212,-0.0057,NA,CMSDESynPUF1k
23,4012113212,-0.0057,NA,CMSDESynPUF1k
23,198964212,-0.0057,NA,CMSDESynPUF1k
23,4281749212,0.0489,0.2212,CMSDESynPUF1k
23,435796212,0.0307,0.1753,CMSDESynPUF1k
23,4114336212,0.0409,0.2024,CMSDESynPUF1k
23,4130514212,0.0489,0.2212,CMSDESynPUF1k
23,42872846212,0.0102,0.1012,CMSDESynPUF1k
23,374009212,0.0523,0.2288,CMSDESynPUF1k
23,380378212,0.008,0.0892,CMSDESynPUF1k
23,374888212,-0.0057,NA,CMSDESynPUF1k
23,434500212,0.0114,0.1067,CMSDESynPUF1k
23,4082039212,-0.0057,NA,CMSDESynPUF1k
23,4263370212,0.0068,0.0826,CMSDESynPUF1k
23,196162212,-0.0057,NA,CMSDESynPUF1k
23,4318534212,-0.0057,NA,CMSDESynPUF1k
23,4247120212,0.0261,0.1618,CMSDESynPUF1k
23,4202064212,0.0182,0.1349,CMSDESynPUF1k
23,4206466212,0.008,0.0892,CMSDESynPUF1k
23,24397212,-0.0057,NA,CMSDESynPUF1k
23,4092930212,0.0068,0.0826,CMSDESynPUF1k
23,40480852212,-0.0057,NA,CMSDESynPUF1k
23,4151250212,0.0068,0.0826,CMSDESynPUF1k
23,133298212,0.0307,0.1753,CMSDESynPUF1k
23,77639212,-0.0057,NA,CMSDESynPUF1k
23,40488964212,-0.0057,NA,CMSDESynPUF1k
23,4116962212,0.0307,0.1753,CMSDESynPUF1k
23,4147164212,0.0295,0.172,CMSDESynPUF1k
23,4162993212,-0.0057,NA,CMSDESynPUF1k
23,318736212,0.0148,0.1216,CMSDESynPUF1k
23,436952212,-0.0057,NA,CMSDESynPUF1k
23,40483111212,-0.0057,NA,CMSDESynPUF1k
23,4218106212,-0.0057,NA,CMSDESynPUF1k
23,436953212,-0.0057,NA,CMSDESynPUF1k
23,438884212,-0.0057,NA,CMSDESynPUF1k
23,4134338212,-0.0057,NA,CMSDESynPUF1k
23,4048393212,-0.0057,NA,CMSDESynPUF1k
23,435782212,-0.0057,NA,CMSDESynPUF1k
23,4189293212,0.025,0.1582,CMSDESynPUF1k
23,4133495212,-0.0057,NA,CMSDESynPUF1k
23,4125634212,-0.0057,NA,CMSDESynPUF1k
23,201621212,-0.0057,NA,CMSDESynPUF1k
23,434911212,0.008,0.0892,CMSDESynPUF1k
23,4168070212,-0.0057,NA,CMSDESynPUF1k
23,37016775212,0.025,0.1582,CMSDESynPUF1k
23,4185976212,0.0102,0.1012,CMSDESynPUF1k
23,761012212,0.0102,0.1012,CMSDESynPUF1k
23,4095850212,0.0227,0.1508,CMSDESynPUF1k
23,4174520212,0.0091,0.0954,CMSDESynPUF1k
23,197807212,-0.0057,NA,CMSDESynPUF1k
23,373718212,-0.0057,NA,CMSDESynPUF1k
23,35622960212,-0.0057,NA,CMSDESynPUF1k
23,4177105212,-0.0057,NA,CMSDESynPUF1k
23,4181345212,-0.0057,NA,CMSDESynPUF1k
23,4068261212,-0.0057,NA,CMSDESynPUF1k
23,4264281212,0.0125,0.1119,CMSDESynPUF1k
23,4024561212,0.017,0.1306,CMSDESynPUF1k
23,4248801212,0.0159,0.1262,CMSDESynPUF1k
23,4223595212,0.0341,0.1847,CMSDESynPUF1k
23,4131439212,-0.0057,NA,CMSDESynPUF1k
23,374313212,0.017,0.1306,CMSDESynPUF1k
23,79112212,-0.0057,NA,CMSDESynPUF1k
23,81382212,-0.0057,NA,CMSDESynPUF1k
23,140173212,-0.0057,NA,CMSDESynPUF1k
23,195862212,0.0068,0.0826,CMSDESynPUF1k
23,4130675212,-0.0057,NA,CMSDESynPUF1k
23,440979212,-0.0057,NA,CMSDESynPUF1k
23,4250490212,0.0114,0.1067,CMSDESynPUF1k
23,435503212,0.0114,0.1067,CMSDESynPUF1k
23,4231580212,-0.0057,NA,CMSDESynPUF1k
23,4217947212,-0.0057,NA,CMSDESynPUF1k
23,4069766212,-0.0057,NA,CMSDESynPUF1k
23,4057953212,-0.0057,NA,CMSDESynPUF1k
23,4274491212,-0.0057,NA,CMSDESynPUF1k
23,4175673212,-0.0057,NA,CMSDESynPUF1k
23,4080181212,-0.0057,NA,CMSDESynPUF1k
23,443865212,0.0159,0.1262,CMSDESynPUF1k
23,4114353212,-0.0057,NA,CMSDESynPUF1k
23,77819212,-0.0057,NA,CMSDESynPUF1k
23,46269907212,0.008,0.0892,CMSDESynPUF1k
23,194395212,0.008,0.0892,CMSDESynPUF1k
23,4077967212,0.0125,0.1119,CMSDESynPUF1k
23,4113237212,-0.0057,NA,CMSDESynPUF1k
23,444415212,-0.0057,NA,CMSDESynPUF1k
23,4180915212,0.0136,0.1168,CMSDESynPUF1k
23,4154630212,0.0466,0.216,CMSDESynPUF1k
23,197508212,0.0125,0.1119,CMSDESynPUF1k
23,312934212,0.0068,0.0826,CMSDESynPUF1k
23,4053599212,-0.0057,NA,CMSDESynPUF1k
23,432744212,-0.0057,NA,CMSDESynPUF1k
23,252840212,-0.0057,NA,CMSDESynPUF1k
23,40482638212,-0.0057,NA,CMSDESynPUF1k
23,443563212,-0.0057,NA,CMSDESynPUF1k
23,4041541212,0.008,0.0892,CMSDESynPUF1k
23,4148593212,0.008,0.0892,CMSDESynPUF1k
23,440360212,0.017,0.1306,CMSDESynPUF1k
23,4262920212,0.025,0.1582,CMSDESynPUF1k
23,141825212,0.0091,0.0954,CMSDESynPUF1k
23,136661212,0.008,0.0892,CMSDESynPUF1k
23,4344267212,0.008,0.0892,CMSDESynPUF1k
23,378444212,-0.0057,NA,CMSDESynPUF1k
23,4155902212,0.008,0.0892,CMSDESynPUF1k
23,4103173212,-0.0057,NA,CMSDESynPUF1k
23,374957212,-0.0057,NA,CMSDESynPUF1k
23,376229212,-0.0057,NA,CMSDESynPUF1k
23,4326403212,0.0227,0.1508,CMSDESynPUF1k
23,435227212,0.033,0.1816,CMSDESynPUF1k
23,443582212,-0.0057,NA,CMSDESynPUF1k
23,78227212,-0.0057,NA,CMSDESynPUF1k
22,77670212,0.3077,0.5653,CMSDESynPUF1k
22,4130373212,-0.1923,NA,CMSDESynPUF1k
22,432838212,-0.1923,NA,CMSDESynPUF1k
22,36684472212,-0.1923,NA,CMSDESynPUF1k
22,197506212,-0.1923,NA,CMSDESynPUF1k
22,40480513212,0.5385,0.7478,CMSDESynPUF1k
23,4216397212,0.0409,0.2024,CMSDESynPUF1k
23,137858212,0.025,0.1582,CMSDESynPUF1k
23,444406212,-0.0057,NA,CMSDESynPUF1k
23,765132212,-0.0057,NA,CMSDESynPUF1k
22,4354249212,0.8462,0.9374,CMSDESynPUF1k
22,4329847212,0.8462,0.9374,CMSDESynPUF1k
22,4132088212,0.9231,0.9791,CMSDESynPUF1k
23,44783163212,-0.0057,NA,CMSDESynPUF1k
23,439411212,-0.0057,NA,CMSDESynPUF1k
23,4198102212,-0.0057,NA,CMSDESynPUF1k
23,4318546212,-0.0057,NA,CMSDESynPUF1k
23,4132130212,0.0136,0.1168,CMSDESynPUF1k
23,320739212,-0.0057,NA,CMSDESynPUF1k
23,4220695212,-0.0057,NA,CMSDESynPUF1k
23,4216200212,-0.0057,NA,CMSDESynPUF1k
23,4069933212,-0.0057,NA,CMSDESynPUF1k
23,376965212,-0.0057,NA,CMSDESynPUF1k
23,4182110212,-0.0057,NA,CMSDESynPUF1k
23,45757650212,-0.0057,NA,CMSDESynPUF1k
23,133857212,0.0068,0.0826,CMSDESynPUF1k
23,4192640212,0.008,0.0892,CMSDESynPUF1k
23,437541212,0.0307,0.1753,CMSDESynPUF1k
23,4304101212,-0.0057,NA,CMSDESynPUF1k
23,201690212,0.0205,0.1431,CMSDESynPUF1k
23,81250212,-0.0057,NA,CMSDESynPUF1k
23,4162253212,0.017,0.1306,CMSDESynPUF1k
23,195590212,0.008,0.0892,CMSDESynPUF1k
23,200962212,0.017,0.1306,CMSDESynPUF1k
23,4163261212,0.017,0.1306,CMSDESynPUF1k
23,433813212,-0.0057,NA,CMSDESynPUF1k
23,76196212,-0.0057,NA,CMSDESynPUF1k
23,73291212,-0.0057,NA,CMSDESynPUF1k
23,379019212,0.0114,0.1067,CMSDESynPUF1k
23,440224212,-0.0057,NA,CMSDESynPUF1k
23,4154427212,-0.0057,NA,CMSDESynPUF1k
23,439961212,-0.0057,NA,CMSDESynPUF1k
23,4155023212,-0.0057,NA,CMSDESynPUF1k
23,4095251212,0.008,0.0892,CMSDESynPUF1k
23,4094346212,-0.0057,NA,CMSDESynPUF1k
23,43021977212,-0.0057,NA,CMSDESynPUF1k
23,4000634212,-0.0057,NA,CMSDESynPUF1k
23,4028365212,0.008,0.0892,CMSDESynPUF1k
23,4187244212,0.025,0.1582,CMSDESynPUF1k
23,4167096212,-0.0057,NA,CMSDESynPUF1k
23,4001454212,0.0102,0.1012,CMSDESynPUF1k
23,374027212,-0.0057,NA,CMSDESynPUF1k
23,437249212,-0.0057,NA,CMSDESynPUF1k
23,4220618212,-0.0057,NA,CMSDESynPUF1k
23,4207472212,-0.0057,NA,CMSDESynPUF1k
23,261324212,-0.0057,NA,CMSDESynPUF1k
23,4092747212,0.0159,0.1262,CMSDESynPUF1k
23,40481043212,0.0091,0.0954,CMSDESynPUF1k
23,438111212,-0.0057,NA,CMSDESynPUF1k
23,201606212,-0.0057,NA,CMSDESynPUF1k
23,314171212,-0.0057,NA,CMSDESynPUF1k
23,434156212,-0.0057,NA,CMSDESynPUF1k
23,4140207212,0.0068,0.0826,CMSDESynPUF1k
23,374028212,0.0114,0.1067,CMSDESynPUF1k
23,140214212,0.0136,0.1168,CMSDESynPUF1k
23,313502212,0.0091,0.0954,CMSDESynPUF1k
23,4203600212,-0.0057,NA,CMSDESynPUF1k
23,4148368212,-0.0057,NA,CMSDESynPUF1k
23,4164227212,-0.0057,NA,CMSDESynPUF1k
23,4053828212,-0.0057,NA,CMSDESynPUF1k
23,4301891212,-0.0057,NA,CMSDESynPUF1k
23,4176798212,-0.0057,NA,CMSDESynPUF1k
23,4211657212,-0.0057,NA,CMSDESynPUF1k
23,441428212,-0.0057,NA,CMSDESynPUF1k
23,78838212,-0.0057,NA,CMSDESynPUF1k
23,4249437212,-0.0057,NA,CMSDESynPUF1k
23,4046211212,-0.0057,NA,CMSDESynPUF1k
23,439791212,-0.0057,NA,CMSDESynPUF1k
23,380706212,-0.0057,NA,CMSDESynPUF1k
23,4176969212,0.0136,0.1168,CMSDESynPUF1k
22,4162282212,0.4615,0.6923,CMSDESynPUF1k
22,255848212,0.2692,0.5288,CMSDESynPUF1k
23,4246695212,0.0068,0.0826,CMSDESynPUF1k
23,4152961212,-0.0057,NA,CMSDESynPUF1k
23,201353212,-0.0057,NA,CMSDESynPUF1k
23,318072212,-0.0057,NA,CMSDESynPUF1k
23,373213212,-0.0057,NA,CMSDESynPUF1k
23,443740212,-0.0057,NA,CMSDESynPUF1k
23,45757727212,-0.0057,NA,CMSDESynPUF1k
23,376971212,-0.0057,NA,CMSDESynPUF1k
23,75622212,-0.0057,NA,CMSDESynPUF1k
23,72410212,-0.0057,NA,CMSDESynPUF1k
23,40482509212,-0.0057,NA,CMSDESynPUF1k
23,316998212,-0.0057,NA,CMSDESynPUF1k
23,313791212,0.008,0.0892,CMSDESynPUF1k
23,4055577212,-0.0057,NA,CMSDESynPUF1k
23,135061212,-0.0057,NA,CMSDESynPUF1k
23,4108636212,-0.0057,NA,CMSDESynPUF1k
